"ID","A1B1","A1B2","A2B1","A2B2","A3B1","A3B2","A4B1","A4B2","A5B1","A5B2","A6B1","A6B2","A7B1","A7B2","A8B1","A8B2"
1,1.73699913429082,-1.73699913429082,1.27898379248269,-1.27898379248269,1.70599673604042,-1.70599673604042,4.66604358041602,-4.66604358041602,1.20100359931844,-1.20100359931844,2.82161633900417,-2.82161633900417,2.26277257786248,-2.26277257786248,0.95640061497591,-0.95640061497591
2,2.33499154727907,-2.33499154727907,1.7026881195948,-1.7026881195948,1.10772691530001,-1.10772691530001,2.55662688575614,-2.55662688575614,1.95762157479898,-1.95762157479898,3.94385993266493,-3.94385993266493,2.58961509820434,-2.58961509820434,1.32099044167412,-1.32099044167412
3,1.32549173024118,-1.32549173024118,2.68154542111621,-2.68154542111621,1.53454997436601,-1.53454997436601,4.01011530483395,-4.01011530483395,1.46244626423092,-1.46244626423092,2.79903961799681,-2.79903961799681,2.34262568863458,-2.34262568863458,0.875488522406314,-0.875488522406314
4,2.22999172421392,-2.22999172421392,1.54700233169731,-1.54700233169731,0.86292727084221,-0.86292727084221,3.87055270760979,-3.87055270760979,1.12761897658971,-1.12761897658971,2.84832740439814,-2.84832740439814,1.03219478372912,-1.03219478372912,0.74220882952588,-0.74220882952588
5,0.824253487497356,-0.824253487497356,1.06947062375899,-1.06947062375899,2.50995664572488,-2.50995664572488,2.78659318175899,-2.78659318175899,3.45889684946602,-3.45889684946602,1.52398038057274,-1.52398038057274,-0.252489724296921,0.252489724296921,0.875606743212218,-0.875606743212218
6,0.845058911865531,-0.845058911865531,1.38998318178863,-1.38998318178863,2.87541737403379,-2.87541737403379,3.16753330629218,-3.16753330629218,3.06387535143422,-3.06387535143422,1.75983050830933,-1.75983050830933,0.0955174595932452,-0.0955174595932452,2.01273712400944,-2.01273712400944
7,1.27868808669209,-1.27868808669209,1.26396134925068,-1.26396134925068,1.53912779827617,-1.53912779827617,3.77963266900141,-3.77963266900141,1.44702791894231,-1.44702791894231,3.78043017035521,-3.78043017035521,0.394537011483153,-0.394537011483153,2.19541796937357,-2.19541796937357
